,Name,tR,MaxEStateIndex,MinEStateIndex,MaxAbsEStateIndex,MinAbsEStateIndex,qed,MolWt,HeavyAtomMolWt,ExactMolWt,NumValenceElectrons,NumRadicalElectrons,MaxPartialCharge,MinPartialCharge,MaxAbsPartialCharge,MinAbsPartialCharge,FpDensityMorgan1,FpDensityMorgan2,FpDensityMorgan3,BCUT2D_MWHI,BCUT2D_MWLOW,BCUT2D_CHGHI,BCUT2D_CHGLO,BCUT2D_LOGPHI,BCUT2D_LOGPLOW,BCUT2D_MRHI,BCUT2D_MRLOW,BalabanJ,BertzCT,Chi0,Chi0n,Chi0v,Chi1,Chi1n,Chi1v,Chi2n,Chi2v,Chi3n,Chi3v,Chi4n,Chi4v,HallKierAlpha,Ipc,Kappa1,Kappa2,Kappa3,LabuteASA,PEOE_VSA1,PEOE_VSA10,PEOE_VSA11,PEOE_VSA12,PEOE_VSA13,PEOE_VSA14,PEOE_VSA2,PEOE_VSA3,PEOE_VSA4,PEOE_VSA5,PEOE_VSA6,PEOE_VSA7,PEOE_VSA8,PEOE_VSA9,SMR_VSA1,SMR_VSA10,SMR_VSA2,SMR_VSA3,SMR_VSA4,SMR_VSA5,SMR_VSA6,SMR_VSA7,SMR_VSA8,SMR_VSA9,SlogP_VSA1,SlogP_VSA10,SlogP_VSA11,SlogP_VSA12,SlogP_VSA2,SlogP_VSA3,SlogP_VSA4,SlogP_VSA5,SlogP_VSA6,SlogP_VSA7,SlogP_VSA8,SlogP_VSA9,TPSA,EState_VSA1,EState_VSA10,EState_VSA11,EState_VSA2,EState_VSA3,EState_VSA4,EState_VSA5,EState_VSA6,EState_VSA7,EState_VSA8,EState_VSA9,VSA_EState1,VSA_EState10,VSA_EState2,VSA_EState3,VSA_EState4,VSA_EState5,VSA_EState6,VSA_EState7,VSA_EState8,VSA_EState9,FractionCSP3,HeavyAtomCount,NHOHCount,NOCount,NumAliphaticCarbocycles,NumAliphaticHeterocycles,NumAliphaticRings,NumAromaticCarbocycles,NumAromaticHeterocycles,NumAromaticRings,NumHAcceptors,NumHDonors,NumHeteroatoms,NumRotatableBonds,NumSaturatedCarbocycles,NumSaturatedHeterocycles,NumSaturatedRings,RingCount,MolLogP,MolMR,fr_Al_COO,fr_Al_OH,fr_Al_OH_noTert,fr_ArN,fr_Ar_COO,fr_Ar_N,fr_Ar_NH,fr_Ar_OH,fr_COO,fr_COO2,fr_C_O,fr_C_O_noCOO,fr_C_S,fr_HOCCN,fr_Imine,fr_NH0,fr_NH1,fr_NH2,fr_N_O,fr_Ndealkylation1,fr_Ndealkylation2,fr_Nhpyrrole,fr_SH,fr_aldehyde,fr_alkyl_carbamate,fr_alkyl_halide,fr_allylic_oxid,fr_amide,fr_amidine,fr_aniline,fr_aryl_methyl,fr_azide,fr_azo,fr_barbitur,fr_benzene,fr_benzodiazepine,fr_bicyclic,fr_diazo,fr_dihydropyridine,fr_epoxide,fr_ester,fr_ether,fr_furan,fr_guanido,fr_halogen,fr_hdrzine,fr_hdrzone,fr_imidazole,fr_imide,fr_isocyan,fr_isothiocyan,fr_ketone,fr_ketone_Topliss,fr_lactam,fr_lactone,fr_methoxy,fr_morpholine,fr_nitrile,fr_nitro,fr_nitro_arom,fr_nitro_arom_nonortho,fr_nitroso,fr_oxazole,fr_oxime,fr_para_hydroxylation,fr_phenol,fr_phenol_noOrthoHbond,fr_phos_acid,fr_phos_ester,fr_piperdine,fr_piperzine,fr_priamide,fr_prisulfonamd,fr_pyridine,fr_quatN,fr_sulfide,fr_sulfonamd,fr_sulfone,fr_term_acetylene,fr_tetrazole,fr_thiazole,fr_thiocyan,fr_thiophene,fr_unbrch_alkane,fr_urea,Asphericity,Eccentricity,InertialShapeFactor,NPR1,NPR2,PMI1,PMI2,PMI3,RadiusOfGyration,SpherocityIndex
680,8-methanesulfinyloctan-1-amine,2.49,10.673515909845726,-0.5943799253240387,10.673515909845726,0.5943799253240387,0.5929888094454235,191.33999999999997,170.172,191.134385292,74,0,0.023155429989545857,-0.33047350396342245,0.33047350396342245,0.023155429989545857,1.0,1.5,2.0,32.19708799483601,10.123013555301416,1.920374046947397,-1.9866119454996198,2.0427753036422933,-1.9750764932872449,7.8373135342772535,0.610625363856887,2.86138733944056,117.09616281328597,9.234204518682008,8.050701099609734,8.86719768053746,5.7700556100296625,4.771838382189205,6.49901856563989,3.187312554845624,4.741946708227961,1.8859191910946025,2.749509282819945,1.1567695534962046,1.7674199635207066,0.10999999999999996,402.8484647807608,12.109999999999998,9.20000900090009,10.11,78.37293284359106,5.733667477162185,0.0,0.0,0.0,0.0,0.0,4.208898492164469,0.0,0.0,0.0,25.683286491704038,19.386399651764595,22.808191833162503,0.0,4.208898492164469,10.799569042904308,0.0,0.0,5.733667477162185,38.524929737556064,18.55337919617077,0.0,0.0,0.0,5.733667477162185,0.0,0.0,0.0,22.76227768833524,10.799569042904308,0.0,38.524929737556064,0.0,0.0,0.0,0.0,43.09,10.799569042904308,4.208898492164469,0.0,0.0,0.0,25.139253258511385,25.683286491704038,6.255769183511404,0.0,0.0,5.733667477162185,10.673515909845726,0.0,0.0,0.0,5.368932642884213,0.8719135802469136,0.0,9.083810659288202,0.8184293552812071,-0.5943799253240387,1.0,12,2,2,0,0,0,0,0,0,2,1,3,8,0,0,0,0,1.6642000000000001,55.68980000000004,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0.6124433597942862,0.9883644640466617,0.002714360134408355,0.15210419524048457,0.9181366682063875,338.25160359810263,2041.7661712224071,2223.8150832283713,3.468501538363319,0.22495651811064252
681,2-amino-9-methanesulfinylnonanoic acid,2.28,10.726204155943062,-0.9200188155432556,10.726204155943062,0.5506365740740741,0.5867705936478316,235.34899999999996,214.18099999999998,235.124214532,90,0,0.31996729321579775,-0.480086447589666,0.480086447589666,0.31996729321579775,1.2666666666666666,1.8,2.3333333333333335,32.19708824352979,10.074780317855051,2.0909505482131197,-2.048688666586321,2.066483697986179,-2.2917668861699814,7.837316285753156,-0.138220024182253,3.179994252174476,208.84418170313174,11.681798275874712,9.276406473576632,10.092903054504358,7.036581260209189,5.321577793099263,7.048757976549947,3.77848990453533,5.333124057917668,2.264120832303507,3.127710924028849,1.3233813485489607,1.9340317585734628,-0.4200000000000001,1446.3737442271656,14.579999999999998,8.85372738493279,9.874550810014728,93.69363081022745,10.84019487200289,6.041840829147961,0.0,0.0,0.0,5.969305287951849,9.00343567623629,0.0,0.0,0.0,25.683286491704038,12.841643245852019,22.8081918331625,0.0,14.109963071076997,16.768874330856157,0.0,0.0,5.733667477162185,44.56677056670402,12.008622790258194,0.0,0.0,0.0,5.733667477162185,0.0,0.0,0.0,33.335194794363176,15.59410622697613,0.0,38.524929737556064,0.0,0.0,0.0,0.0,80.38999999999999,22.810715160004115,9.00343567623629,0.0,0.0,6.4208216229260096,37.85696172137684,0.0,6.255769183511404,0.0,0.0,10.84019487200289,10.726204155943062,0.0,10.381657936169571,8.525014631082001,5.357358568810138,-0.1475586817983996,-0.7146800813946983,7.278228446337213,0.0,-0.6840027529266648,0.9,15,3,4,0,0,0,0,0,0,3,2,5,9,0,0,0,0,1.1173999999999995,62.246600000000036,1,0,0,0,0,0,0,0,1,1,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0.6608483859896748,0.9913107385820169,0.002385179451829402,0.13154094256913354,0.9749710407410526,408.7621331775529,3029.712533724599,3107.4897685389565,3.7291997310069127,0.31627364647495365
682,"Flavonol base + 5O, O-Hex, O-Hex",3.34,13.668285978804768,-2.002348723167903,13.668285978804768,0.32748713991769485,0.1119505540448455,642.5190000000006,612.2790000000003,642.14321412,246,0,0.2386327161454557,-0.5076781655726266,0.5076781655726266,0.2386327161454557,0.6666666666666666,1.2222222222222223,1.7777777777777777,16.71552994715818,9.990130918037382,2.464089019199811,-2.3930636013928104,2.4424410056157013,-2.597844404675188,5.88236949626124,-0.2773020557038702,1.6338503966764666,1603.0676214339637,32.90253024603417,22.81317021981053,22.81317021981053,21.263365666069568,13.303474674402215,13.303474674402215,10.399836899443471,10.399836899443471,7.408701768155561,7.408701768155561,4.95016300092253,4.95016300092253,-3.95,5933265884.764466,32.44356812814963,12.4459576136348,5.792654909426845,250.4891297914295,84.64293149034202,71.29999912466127,17.25927108544225,29.507867517138777,0.0,0.0,4.794537184071822,0.0,0.0,0.0,0.0,12.13273413692322,17.696185628620217,13.213763929025836,84.64293149034202,10.969244356107037,0.0,0.0,0.0,61.411784560656834,13.213763929025836,34.4887958498188,0.0,45.82076991027486,14.90251629950064,0.0,34.49707099970343,0.0,135.90387722777115,9.473725907600098,0.0,0.0,33.47715639497161,0.0,22.292943266678474,0.0,309.89,131.28090165626813,66.07286592216028,0.0,5.563451491696996,0.0,24.26546827384644,0.0,0.0,0.0,0.0,23.364602752253543,27.373324544466666,0.0,13.668285978804768,121.18624188020088,-1.8809164161022007,-5.241948776475639,3.5460289299884087,-17.84269151022426,-1.641657963991984,0.0,0.4444444444444444,45,12,18,0,2,2,2,1,3,18,12,18,7,0,2,2,5,-3.3602000000000007,143.3695999999999,0,8,8,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,1,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.26801265306140193,0.9296994857565678,0.00014998245066002248,0.3683189734238155,0.7723834608701355,5149.825579400356,10799.4439355635,13981.972016072546,4.826189612104548,0.23924768522565978
683,"Flavonol base + 4O, 1MeO",5.37,12.266092923280425,-0.9210355253212394,12.266092923280425,0.04303949357520809,0.44873400359488685,332.26400000000007,320.16800000000006,332.05321734399996,124,0,0.2382886024848017,-0.5076781655726541,0.5076781655726541,0.2382886024848017,0.9166666666666666,1.625,2.2916666666666665,16.47597348418058,10.078622959557512,2.206773994750781,-2.1035319551032314,2.420131263798517,-2.026838339250839,5.879897187844336,0.3507471793181759,2.3763263163506063,1018.9867510987012,17.593493648205172,12.270213925649884,12.270213925649884,11.328606258093464,6.652179936899989,6.652179936899989,4.993188092990866,4.993188092990866,3.472285166987634,3.472285166987634,2.350619370559268,2.350619370559268,-3.55,218838.0225548314,15.34969791816509,5.268413665923318,2.2073179344276137,133.58615688623254,34.686650865056926,22.46826802267485,17.25927108544225,16.92781405846835,0.0,0.0,4.794537184071822,0.0,0.0,0.0,0.0,12.13273413692322,17.696185628620217,7.109797541277533,34.686650865056926,10.969244356107037,0.0,0.0,0.0,0.0,7.109797541277533,34.4887958498188,0.0,45.82076991027486,10.16565334570059,0.0,34.49707099970343,0.0,32.64243451548106,0.0,0.0,0.0,33.47715639497161,0.0,22.292943266678474,0.0,140.59,28.426837725036158,30.327174158275348,0.0,33.791966933246286,0.0,18.19910120538483,13.176164609739143,0.0,0.0,0.0,9.154013890853395,10.289536905811707,0.0,12.266092923280425,48.4400111649981,-1.0475963718820853,-3.199343400940621,4.329901988560449,0.0,0.0,1.254730123505376,0.0625,24,5,8,0,0,0,2,1,3,8,5,8,2,0,0,0,3,1.996599999999999,82.79599999999999,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,4,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.46693608191021785,0.9729473108434689,0.0006650283811991912,0.23102712031807532,0.7696197950900296,1157.2736094394006,3855.2213131237568,5009.254358735375,3.883426809157181,0.007885830993973478
684,"Flavonol base + 4O, 1MeO, O-Hex",4.58,12.845974664531663,-1.7799033432506903,12.845974664531663,0.01713871497736963,0.2093454991300093,494.4050000000002,472.2290000000003,494.1060407639999,188,0,0.2384387076383188,-0.5042596069674324,0.5042596069674324,0.2384387076383188,0.9428571428571428,1.6571428571428573,2.2857142857142856,16.709114261372758,9.992048215379524,2.448240366227186,-2.391777983871239,2.4477198257089894,-2.595843177921432,5.909904772284299,-0.27721603856540367,1.8482663875055907,1315.1734632486352,25.60156533771294,18.02220942021216,18.02220942021216,16.581825115717525,10.178193188767711,10.178193188767711,7.757232682648784,7.757232682648784,5.586790622608731,5.586790622608731,3.7184399981590297,3.7184399981590297,-3.75,50384146.31630902,24.376964675795193,9.127206903392183,4.045435741142216,195.37977013468478,59.47995895717913,35.385109907100244,28.75829475201006,23.217840787803564,0.0,0.0,4.794537184071822,0.0,0.0,0.0,0.0,18.19910120538483,11.629818560158606,13.716679505790452,59.47995895717913,10.969244356107037,0.0,0.0,0.0,30.70589228032842,13.716679505790452,34.4887958498188,0.0,45.82076991027486,14.90251629950064,0.0,34.49707099970343,0.0,85.27479094484453,4.736862953800049,0.0,0.0,33.47715639497161,0.0,22.292943266678474,0.0,219.73999999999995,82.63559543650064,45.64675634279746,0.0,16.895983466623143,0.0,25.30889874666236,6.06636706846161,0.0,0.0,0.0,18.627739798453494,21.540940168446447,0.0,12.845974664531663,79.43723341930631,-1.3465090741556272,-3.8132938846697995,4.481070502251127,-8.073984165397233,-0.7064492495860435,1.1350176192731554,0.3181818181818182,35,8,13,0,1,1,2,1,3,13,8,13,5,0,1,1,4,-0.5303000000000004,115.52639999999998,0,4,4,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,1,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,3,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.49346062040441535,0.9771852164470427,0.00032191324750848377,0.21238891863123768,0.8483380683660022,2635.300270901852,10526.093149251848,12407.899093254566,5.085140196301353,0.10572265860943215
685,"Flavonol base + 4O, 1MeO, O-Hex-Hex",3.63,13.790645960461664,-2.0299742037030084,13.790645960461664,0.07640645793846734,0.10986089235019114,656.5460000000003,624.2900000000002,656.1588641839999,252,0,0.23878281845248758,-0.5042596069674228,0.5042596069674228,0.23878281845248758,0.7391304347826086,1.3695652173913044,2.0,16.73317019044641,9.981225795713014,2.480233043607294,-2.4219232578468333,2.4409695053456573,-2.6188114187140923,5.909859787897886,-0.3226667805714989,1.504826516362189,1622.466091454305,33.60963702722071,23.774204914774437,23.774204914774437,21.780202418475177,13.690153397587753,13.690153397587753,10.606775490467392,10.606775490467392,7.667713966089445,7.667713966089445,5.111800712133705,5.111800712133705,-3.95,10120635193.086496,33.41435281954067,13.043376719272239,5.8643323984721825,257.17338338313704,84.27326704930137,59.800975458093454,35.048321481345276,23.217840787803564,0.0,0.0,4.794537184071822,0.0,0.0,0.0,0.0,18.19910120538483,11.629818560158606,20.323561470303368,84.27326704930137,10.969244356107037,0.0,0.0,0.0,61.411784560656834,20.323561470303368,34.4887958498188,0.0,45.82076991027486,14.90251629950064,0.0,34.49707099970343,0.0,137.907147374208,14.210588861400147,0.0,0.0,33.47715639497161,0.0,22.292943266678474,0.0,298.89000000000004,125.69788151462588,60.96633852731957,0.0,11.146471633339239,0.0,25.30889874666236,6.06636706846161,0.0,0.0,0.0,28.10146570605359,32.667708098269465,0.0,13.790645960461664,111.81064084045097,-1.5558200490317315,-4.315804907999034,4.2162328014616,-17.612611803543295,-1.4439627252185048,1.1096384518155331,0.4642857142857143,46,11,18,0,2,2,2,1,3,18,11,18,8,0,2,2,5,-2.7060999999999993,148.15979999999993,0,7,7,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,1,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,4,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.48206678882917275,0.9756830363169091,0.00018076952441887188,0.21918625103645753,0.8258154074992556,4568.3331311184365,17211.84548952124,20842.24311295228,5.697331416030491,0.09388975848251284
686,"Flavonol base + 4O, 1MeO, O-Hex-Hex, O-Hex",2.8,14.259580859385814,-2.0619522462558573,14.259580859385814,0.27539254289614945,0.08574375587689144,818.6870000000005,776.3510000000002,818.2116876040002,316,0,0.23863271840074368,-0.5068904518163224,0.5068904518163224,0.23863271840074368,0.5789473684210527,1.0350877192982457,1.5087719298245614,16.72275602001816,9.989821998292078,2.4758269955127727,-2.393936158046453,2.4506209048145204,-2.597901636401246,5.883964793986018,-0.27731941183109415,1.4871512854401836,1933.5522487802336,41.617708716728465,29.52620040933671,29.52620040933671,27.037752573748797,17.21227050007204,17.21227050007204,13.375602576490198,13.375602576490198,9.703201552164886,9.703201552164886,6.451362800499646,6.451362800499646,-4.15,2122929718407.596,42.45567856099695,16.983054799826082,7.88274760566629,318.96699663158927,109.06657514142361,95.71586467565446,17.25927108544225,35.79789424647399,0.0,0.0,4.794537184071822,0.0,0.0,0.0,0.0,12.13273413692322,17.696185628620217,26.930443434816286,109.06657514142361,10.969244356107037,0.0,0.0,0.0,92.11767684098525,26.930443434816286,34.4887958498188,0.0,45.82076991027486,24.376242207100738,0.0,34.49707099970343,0.0,190.5395038035714,14.210588861400147,0.0,0.0,33.47715639497161,0.0,22.292943266678474,0.0,378.0400000000001,162.84416406782557,76.2859207118417,0.0,11.3129633249809,0.0,31.375265815123974,0.0,0.0,0.0,0.0,37.57519161365369,44.463247742692,0.0,14.259580859385814,143.75172861710791,-1.9534191546989152,-4.418014882382389,3.9461127189688905,-26.833258074668564,-2.492852456584071,1.1102079635126447,0.5588235294117647,57,14,23,0,3,3,2,1,3,23,14,23,11,0,3,3,6,-5.584099999999987,180.98719999999977,0,12,12,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,1,0,0,0,0,7,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.42397325387903473,0.9674966630842897,0.00010331235431255427,0.25288378145061924,0.838654100011534,8117.655488464875,26921.082162050723,32100.340488027756,6.403445859443355,0.15244523190440232
687,"Flavonol base + 4O, O-dHex-Hex",3.43,13.717262614896994,-1.9092238187251513,13.717262614896994,0.025022487466570764,0.13951784322162464,610.5210000000003,580.2810000000003,610.15338488,234,0,0.23863269751177096,-0.5076781655726268,0.5076781655726268,0.23863269751177096,0.7906976744186046,1.5116279069767442,2.186046511627907,16.754328514818678,9.973332915350678,2.506655881594077,-2.4509548137275963,2.3964309062981615,-2.641205762366569,5.879956797263111,-0.35514389805375807,1.6007835771967478,1537.6350630802629,31.325179976844538,22.288986516813694,22.288986516813694,20.31467726108583,13.013061445860888,13.013061445860888,10.237562752762008,10.237562752762008,7.313452034790245,7.313452034790245,4.922840512682721,4.922840512682721,-3.71,2362116278.683862,30.73814039477934,11.758964424715401,5.553472796768514,240.90066228703742,74.42987670066061,59.09206634916466,29.653264202525765,17.46832895451966,0.0,0.0,4.794537184071822,0.0,0.0,0.0,0.0,25.122838405075452,17.696185628620217,12.71084835226122,74.42987670066061,10.969244356107037,0.0,0.0,0.0,68.33552176034746,6.606881964512918,40.55516291828041,0.0,40.07125807699096,10.16565334570059,0.0,28.747559166419524,0.0,119.08394047357685,14.210588861400147,0.0,6.923737199690624,39.54352346343322,0.0,22.292943266678474,0.0,269.42999999999995,107.58124029795461,55.85981113247887,0.0,16.90671905221368,0.0,24.26546827384644,12.990104268152233,0.0,0.0,0.0,23.364602752253543,28.34891991037457,0.0,13.717262614896994,101.45077318458473,-1.3262348765352,-3.287826531624364,5.273852201124408,-16.758948086118107,0.5822015832969467,0.0,0.4444444444444444,43,10,16,0,2,2,2,1,3,16,10,16,6,0,2,2,5,-1.6870999999999994,140.19599999999997,0,6,6,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,1,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.18975393727589582,0.8956834405394436,0.0001498970727100407,0.44469222428936755,0.7780922216475066,5190.843340567696,9082.584777687225,11672.889825907863,4.609698982723554,0.3429798854722257
688,"Flavonol base + 4O, O-Hex O-MalonylHex",3.11,13.910027067028434,-2.0740294122707894,13.910027067028434,0.13974266788580936,0.05650616849213365,712.5660000000005,680.3100000000003,712.148693424,272,0,0.3167358705035909,-0.5068904518163226,0.5068904518163226,0.3167358705035909,0.74,1.36,1.98,16.717823197781858,9.989812100969326,2.4683600475632677,-2.3947672087840943,2.3984842629397987,-2.60082522177862,5.899094966335307,-0.2783388604808836,1.5378443083002593,1788.366426001317,36.60120085878342,25.375158546078335,25.375158546078335,23.602370961320528,14.678734593195863,14.678734593195863,11.309672633889768,11.309672633889768,7.851358767860307,7.851358767860307,5.2037866889031585,5.2037866889031585,-4.77,56253532896.239044,36.50907207518227,14.60512528595678,7.234616985858374,278.2263118120177,84.27326704930137,84.32770271210018,17.25927108544225,23.758355683854873,0.0,11.938610575903699,14.383611552215466,0.0,0.0,0.0,0.0,18.19910120538483,17.696185628620217,6.606881964512918,93.86234141744502,22.907854932010736,0.0,0.0,0.0,67.83260618358285,13.213763929025836,40.55516291828041,0.0,40.071258076990965,14.90251629950064,0.0,28.747559166419524,0.0,142.73596040883416,23.79966322954379,0.0,6.4208216229260096,39.54352346343322,0.0,22.292943266678474,0.0,333.03,138.14131018853,65.44888550062251,0.0,11.3129633249809,0.0,24.26546827384644,6.06636706846161,0.0,0.0,0.0,33.2079931008943,32.59535156519685,0.0,36.40567990715397,110.59080204671164,-1.7093302140944786,-6.461709027452421,5.050630760252284,-19.0549823537531,-1.5831093506814296,0.0,0.43333333333333335,50,11,20,0,2,2,2,1,3,19,11,20,10,0,2,2,5,-3.0401999999999973,157.83079999999993,1,7,7,0,0,0,0,3,1,1,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,1,0,0,0,1,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.5773252402483164,0.9856623315658231,0.0002043121796436412,0.16872986733896667,0.8930138669709821,4370.830307466574,23132.905491494326,25904.30714134254,6.121752766272115,0.10901470499922704
689,"Flavonol base + 4O, O-Hex-dHex-Pen",3.65,14.006427296835255,-2.032693901149891,14.006427296835255,0.09507140988787754,0.1009791188676469,742.6360000000002,704.3320000000001,742.195643616,286,0,0.23863269759404335,-0.5076781655726268,0.5076781655726268,0.23863269759404335,0.7307692307692307,1.4423076923076923,2.1538461538461537,16.760830079069077,9.976403997036137,2.5126620629105427,-2.450262343605243,2.3987318093534387,-2.6418672824044758,5.880060579668074,-0.35194867747934555,1.391666800006071,1799.8031997241728,37.755901397162674,27.016418146686384,27.016418146686384,24.564366158859745,15.928433429530058,15.928433429530058,12.63857842362471,12.63857842362471,9.01250351104508,9.01250351104508,6.023646860449117,6.023646860449117,-3.87,191397355144.9838,37.873122220376544,14.868279047263009,7.08821875729753,291.53509966889715,94.11665739794213,77.40396551240956,35.94329093186098,17.46832895451966,0.0,0.0,4.794537184071822,0.0,0.0,0.0,0.0,25.122838405075452,17.696185628620217,19.31773031677414,94.11665739794213,10.969244356107037,0.0,0.0,0.0,92.93744765292757,13.213763929025836,40.55516291828041,0.0,40.07125807699096,10.16565334570059,0.0,28.747559166419524,0.0,160.50580312035123,23.684314769000245,0.0,6.923737199690624,39.54352346343322,0.0,22.292943266678474,0.0,328.35,144.5502955739221,66.07286592216028,0.0,11.146471633339239,0.0,24.26546827384644,12.990104268152233,0.0,0.0,0.0,32.838328659853644,39.697923702433776,0.0,14.006427296835255,123.95219350107705,-1.5393390675695156,-3.673409086190757,5.085800419922235,-23.867221929538218,0.17095849636351312,0.0,0.53125,52,12,20,0,3,3,2,1,3,20,12,20,8,0,3,3,6,-3.2237999999999962,166.82259999999988,0,8,8,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,1,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.11977768917033621,0.8447343873909651,8.254523587668407e-05,0.5351857759313216,0.7974170476377136,9660.36427382666,14393.766622318159,18050.487715253366,5.324292079654503,0.4302639928043809
690,"Flavonol base + 4O, O-Hex-Hex, O-dHex",2.95,14.216848103579252,-2.032639406899418,14.216848103579252,0.13556963831088953,0.09166471428861449,772.6620000000005,732.3420000000001,772.2062083,298,0,0.23863269984522692,-0.506890451816323,0.506890451816323,0.23863269984522692,0.6296296296296297,1.2407407407407407,1.8888888888888888,16.75743346539565,9.970069490953373,2.5168632157747024,-2.4533014401468707,2.405136648143954,-2.648450069820049,5.8813442609828535,-0.3575061310832598,1.428483959497846,1850.7274046626426,39.33325166635229,28.04098201137597,28.04098201137597,25.551059366304273,16.53309163358491,16.53309163358491,13.030193925511654,13.030193925511654,9.402889889994514,9.402889889994514,6.279299870381176,6.279299870381176,-3.9099999999999997,499881825841.7218,39.77329314485668,15.679981246792526,7.272698766546315,302.6942755354896,99.22318479278285,83.50793190015786,29.653264202525765,23.758355683854873,0.0,0.0,4.794537184071822,0.0,0.0,0.0,0.0,25.122838405075452,17.696185628620217,19.31773031677414,99.22318479278285,10.969244356107037,0.0,0.0,0.0,99.04141404067587,13.213763929025836,40.55516291828041,0.0,40.07125807699096,14.90251629950064,0.0,28.747559166419524,0.0,171.71629690294023,18.947451815200196,0.0,6.923737199690624,39.54352346343322,0.0,22.292943266678474,0.0,348.58000000000004,150.48777027002876,71.17939331700099,0.0,11.3129633249809,0.0,24.26546827384644,12.990104268152233,0.0,0.0,0.0,32.838328659853644,39.65324296246067,0.0,14.216848103579252,133.73127706678827,-1.6711701436223427,-3.6286798067709496,5.197245772211605,-25.983732635833203,-0.34836465214666545,0.0,0.5454545454545454,54,13,21,0,3,3,2,1,3,21,13,21,9,0,3,3,6,-4.213999999999992,172.92639999999977,0,10,10,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,1,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.3683418744265695,0.9572207353266071,0.0001272423571430798,0.28935871139606223,0.8670398707551807,6814.082120313311,20417.843487092756,23548.909543581973,5.732448275870769,0.21476113220357992
